time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.960000000000003,-1.3992369061388978,-1.7186677755277862,15.85506698197715,6.203408226882507,0.024775281973859364,0.0,-1.2411487893341542,-1.5564382538725146,6.48769946685024,-0.0815375159241453,-0.05410058838590054,0.0,452.8855273267649,451.13696845587094,452.13120094264167,450.73722566779276
4.020000000000002,-1.4742074138660082,-1.813609037060237,16.24537070523091,6.199212285618758,0.021746131332997187,0.0,-1.257588630320974,-1.6086733796421528,6.522163528708544,-0.05335233262253236,-0.04409327846818487,0.0,457.3040626239715,458.0991325854914,456.20654452617873,458.44814507391686
4.080000000000001,-1.5500625554251093,-1.9115615294668118,16.635396579376486,6.196095466226325,0.019191356203173804,0.0,-1.2707241003519278,-1.65669704468757,6.478902410097804,-0.04927579420949572,-0.03971293081424838,0.0,433.5606798866846,433.9276022035616,432.97748992978114,433.31858299228116
4.14,-1.6267406465511822,-2.012787954424628,17.026687126191945,6.19323894886271,0.016258524659495066,0.0,-1.2849652286395032,-1.7177757973541372,6.563569006735985,-0.044467951352470565,-0.08236452468391067,0.0,474.35964773060283,471.0703702160014,472.79635724805064,473.16549111350156
4.199999999999998,-1.7042001473946775,-2.1176974149752628,17.422601257997123,6.191143455077867,0.01154567485046698,0.0,-1.2965607507597716,-1.779413761580681,6.633130744239425,-0.0205926446198011,-0.07184061735543648,0.0,469.6428254642627,470.45396505806264,467.80328755832517,469.65857858957975
4.259999999999997,-1.7822818349915863,-2.226465323141515,17.823974410665343,6.189820468388163,0.006902198590045039,0.0,-1.3057109914009046,-1.846275634811169,6.745286664239905,-0.025135753328016718,-0.09180662004061194,0.0,484.00254643855504,482.4927872697785,482.6594149951888,482.3163664008963
4.319999999999996,-1.8607795099816056,-2.338733514356664,18.226272795330477,6.188318156219744,0.001354233994022458,0.0,-1.310484436716198,-1.8961792701682432,6.665131413730977,-0.024844832239953953,-0.09381771228163355,0.0,424.1485764180895,423.96811454917446,424.81846481568823,424.8432847447184
4.379999999999995,-1.939483313390542,-2.45420010149351,18.625609074897397,6.186623625515937,6.278795379302991,0.0,-1.3125153192942745,-1.9528753830096457,6.646176551168892,-0.036089332937514755,-0.09987539875296975,0.0,443.1105391214814,442.6042781838675,444.29953523534397,443.3761968393133
4.439999999999993,-2.0182173052471137,-2.5730539811832345,19.02328925236233,6.184669954665338,6.2735634186583376,0.0,-1.3115143927984856,-2.009132656818522,6.610018340483543,-0.026304092776617882,-0.06953345961930879,0.0,436.2700662520303,438.7899225686373,437.33633882473475,438.15039383426443
4.499999999999992,-2.096823436610939,-2.695212264785501,19.417733333495622,6.184359219472206,6.269105369083462,0.0,-1.3083688857378695,-2.062940197583395,6.538522305132782,0.019549690811534758,-0.08612248027522962,0.0,426.1330997863097,424.707552138624,423.95252108252066,427.8752456955358
4.559999999999991,-2.175160229490876,-2.820678089345935,19.808633348495363,6.1856178588082535,6.263782284466885,0.0,-1.3024463658092187,-2.1192238055271604,6.49177144723463,0.023689511892874677,-0.09448864409216297,0.0,433.15015329161355,432.43899681155614,432.8023833078085,433.15076556978903
4.6199999999999894,-2.2530368909119165,-2.949601535457134,20.197688054332087,6.186865403977048,6.258116284276834,0.0,-1.2929721676039043,-2.1781617202634207,6.476829601435016,0.014257417763919686,-0.09432303228374607,0.0,443.0303488712447,443.03637440031673,442.38490552218565,441.6073636139507
4.679999999999988,-2.330090680236421,-3.0826347902484983,20.591928566459114,6.188719501404876,6.252276157796379,0.0,-1.2748690229420552,-2.256050372570231,6.663452182319943,0.05219363489959342,-0.1041619323611136,0.0,502.3668459025958,501.6458021454884,501.66955585751225,504.4173442739352
4.739999999999987,-2.4061164038029834,-3.219731930629485,20.99134117099668,6.191749479464434,6.246022485807547,0.0,-1.2587977051875379,-2.3136543493771913,6.650435691943603,0.046877363732602664,-0.10435995136731153,0.0,445.08415829827,445.0584969047561,445.3799064196006,444.9463781831887
4.799999999999986,-2.48114462710971,-3.360074403209377,21.388109740106973,6.194340616919634,6.240304345985695,0.0,-1.2416815734376365,-2.364316518358063,6.575672621950494,0.03453508572655473,-0.08153883113036331,0.0,424.1470387552771,426.0945158291327,424.99253408260097,423.93415646881124
4.859999999999984,-2.554751447317702,-3.5040566100105766,21.787471536548264,6.196584746718033,6.235275332389879,0.0,-1.2113747763981841,-2.4348187480104553,6.7354697327523905,0.04259388794624604,-0.08881053546778439,0.0,495.84223348610374,495.3026510014669,495.6820019395011,496.2744922741484
4.919999999999983,-2.6267590828467418,-3.651641628725759,22.18964490663987,6.199384963671303,6.230396100362185,0.0,-1.1884684974438977,-2.4845635825977097,6.670735811618918,0.05377826935606902,-0.06946692179657214,0.0,428.87050457261273,430.5050181629326,427.95798686387315,428.9105449050968
4.979999999999982,-2.69721446820305,-3.80233901520533,22.58988357323557,6.202982340393216,6.226552970838522,0.0,-1.159692099625753,-2.5384453551110684,6.670599808073695,0.07009025986552428,-0.054976932854949895,0.0,448.96366643495344,450.1350490370931,447.64695017014816,448.9751340534509
5.0399999999999805,-2.76595743462807,-3.9561041326681354,22.988718364273037,6.206973148927364,6.223134045553396,0.0,-1.1314459674148087,-2.586817320552698,6.624222844157478,0.05818214694207395,-0.06132663208537107,0.0,434.90397347166976,434.3693464734519,433.9230319447265,432.92533438053806
